tweetid;tweetid-href;tweetername;tweeterhandle;tweetbody;numberoflikes;numberofretweets;timeoftweet
29. aug. 2016;https://twitter.com/AarhusUni/status/770226555121504256;Aarhus Universitet;@AarhusUni;Kærlighed i luften ... Solgården blev i weekenden indtaget af bryllupsgæster, da to #AarhusUni alumner blev viet https://www.facebook.com/UniAarhus/videos/10154479653169764/ …;1;0;1472471295
25. aug. 2016;https://twitter.com/OmnibusAU/status/769100133724200960;Omnibus;@OmnibusAU;ST skal fyre 15 medarb. Health har sagt farvel t 17. Ingen akt. planer om fyringer på BSS og Arts #aarhusuni #uddpol http://llk.dk/ka4r5v ;0;0;1472202735
25. aug. 2016;https://twitter.com/centerfgeomicro/status/769080058992533504;CfG;@centerfgeomicro;CfG crew at #isme16 waiting in front of the restaurant #aarhusuni (picture by @mzdsf)pic.twitter.com/efLeM0UTUq;4;1;1472197949
25. aug. 2016;https://twitter.com/LineMThorsen/status/768843031600566277;Line Marie Thorsen;@LineMThorsen;Hunting for invasive species in #anthropocene landscapes. #AURA #aarhusuni;0;0;1472141437
25. aug. 2016;https://twitter.com/ekrausej/status/768804850368905220;Eva Krause Jørgensen;@ekrausej;Altså.. hvem er det der danser lanciers i Nobelparken? #uniliv #aarhusuni;0;0;1472132334
23. aug. 2016;https://twitter.com/AnnePeddersen/status/768157819052912641;Anne Pedersen;@AnnePeddersen;#aarhusuni #samgården #bike #cykel #incoming #aarhuspic.twitter.com/KJKGBglvB8;6;1;1471978070
23. aug. 2016;https://twitter.com/CTL_AarhusBSS/status/768072174892617728;CTL Aarhus BSS;@CTL_AarhusBSS;Har du et godt tip til brugen af Blackboard på #aarhusuni? Del det med dine kollegaer via #aarhusbbtippic.twitter.com/m47sIwIiXr;0;0;1471957651
22. aug. 2016;https://twitter.com/hisnk/status/768002123627958272;Nina Koefoed;@hisnk;Underviserintro på historie. Sjovt og opmuntrende overblik over alt det vi underviser og forsker i. Velkommen til den nye årgang #aarhusuni;2;0;1471940949
22. aug. 2016;https://twitter.com/AarhusUni/status/767985663639707648;Aarhus Universitet;@AarhusUni;Var du tidligt oppe for at træne i morges? Ikke nogen dårlig strategi iflg. nyslået Ph.d. afhandling fra #AarhusUni https://twitter.com/videnskabdk/status/767977839484252160 …;1;0;1471937025
22. aug. 2016;https://twitter.com/SigneMaribo/status/767713296900362242;Signe Hvid Maribo;@SigneMaribo;Godt valg til ny direktør for @MuseumMoesgaard - selv om vi kommer til at savne Mads på Arts #artsaudk #aarhusuni https://twitter.com/MuseumMoesgaard/status/767694463963656192 …;0;2;1471872088
22. aug. 2016;https://twitter.com/AarhusUni/status/767682018834604032;Aarhus Universitet;@AarhusUni;#AarhusUni ønsker de 7 hjemvendte #olympics deltagere & studerende tillykke m deres flotte indsats i Rio http://newsroom.au.dk/nyheder/vis/artikel/stort-tillykke-til-hjemvendte-ol-deltagere-fra-au/ … #dualcareer;4;0;1471864630
19. aug. 2016;https://twitter.com/AarhusUni/status/766811388413083648;Aarhus Universitet;@AarhusUni;Så fik hun endeligt sølvmedaljen! Tillykke #Saraslott #aarhus1900 #Olympics #dualcareer #AarhusUni (og så godnat!) pic.twitter.com/BRS53EeAsM;24;2;1471657056
19. aug. 2016;https://twitter.com/tgsogaard/status/766649607749328896;Thomas Søgaard;@tgsogaard;I dag har jeg gjort en investering i min uddannelse:  jeg har købt en ny kaffemaskine og en god termokande. #aarhusuni;2;0;1471618484
19. aug. 2016;https://twitter.com/OmnibusAU/status/766610673719738368;Omnibus;@OmnibusAU;Sparekniven er på ny hvæsset på ST. 15 medarbejdere risikerer en fyreseddel #aarhusuni http://llk.dk/vz8r16 pic.twitter.com/ObNYO0UuPQ;0;0;1471609202
17. aug. 2016;https://twitter.com/joinBookBites/status/765905254567346177;BookBites;@joinBookBites;Læs med: @AnneBols har forvandlet hovedpointerne fra sit speciale om BookBites til en kort artikel https://bookbites.com/2016/08/17/nar-bits-og-bytes-bliver-til-boger-speciale-digital-laesning-bookbites/ … #AarhusUni;1;1;1471441017
16. aug. 2016;https://twitter.com/AarhusUni/status/765804132653465600;Aarhus Universitet;@AarhusUni;4 int. forskere får titel af æresdoktorer på #AarhusUni og 4 talentfulde studerende modtager rejselegater. Se hvem: http://www.altinget.dk/forskning/navnenyt.aspx?id=23124 …;4;2;1471416907
16. aug. 2016;https://twitter.com/AarhusUni/status/765634430165737472;Aarhus Universitet;@AarhusUni;Her får Idrætsstuderende Anne-Marie Rindom sin #OL bronze medalje - tillykke! #dualcareer #aarhusuni @Olympics pic.twitter.com/D60xeZmhcF;24;2;1471376447
16. aug. 2016;https://twitter.com/AnnePeddersen/status/765630541571981312;Anne Pedersen;@AnnePeddersen;#afternoonlight #aulbss #bartholinsalle #aarhusuni pic.twitter.com/sYkq73D2Go;2;0;1471375520
16. aug. 2016;https://twitter.com/AarhusUni/status/765547888248233984;Aarhus Universitet;@AarhusUni;Af de omk. 7.400 ansøgere, der fik tilbudt en studieplads på #AarhusUni 30/7 i år, har 92 % sagt ja tak til pladsen. (Lidt flere end i 2015);6;0;1471355814
16. aug. 2016;https://twitter.com/StudyAarhusUni/status/765530725500223488;Study at Aarhus Uni;@StudyAarhusUni;Aarhus Uni moves up 8 spots on the 2016 @ShanghaiRanking. We are now No. 65 in the world. http://www.au.dk/en/#news-8561  #aarhusuni #rankings;1;0;1471351722
15. aug. 2016;https://twitter.com/AarhusUni/status/765492841607036934;Aarhus Universitet;@AarhusUni;Afbud fra nogle af de 2160 tilmeldte #AarhusUni medarb, der er tilmeldt #dhlstafet? @djoef har en kreativ løsning :) https://twitter.com/simon_oxby/status/765066786953949184 …;2;0;1471342690
15. aug. 2016;https://twitter.com/VejrupJ/status/765488185199689728;Johanne V. N.;@VejrupJ;Følg med i alt det nye der sker på Arts, fx udgivelser, events og jobopslag #aarhusuni @AUAlumni #LinkedInhttps://twitter.com/AnjaArtsAU/status/765480945084469249 …;2;0;1471341580
15. aug. 2016;https://twitter.com/ARC_AU/status/765221807716765696;ArcticResearchCentre;@ARC_AU;#aarhusuni improving on @ShanghaiRankinghttps://twitter.com/AarhusUni/status/765075290393612288 …;1;0;1471278070
15. aug. 2016;https://twitter.com/centerfgeomicro/status/765202674186936320;CfG;@centerfgeomicro;Check out some pics from the svalbard expedition! https://m.facebook.com/centerforgeomicrobiology … #aarhusuni #deepbiosphere @archaearama @china_hanson;1;2;1471273508
14. aug. 2016;https://twitter.com/AarhusUni/status/765075290393612288;Aarhus Universitet;@AarhusUni;#AarhusUni går 8 pladser frem på @Shanghairanking til nr. 65 http://www.shanghairanking.com/World-University-Rankings/Aarhus-University.html …;25;9;1471243138
13. aug. 2016;https://twitter.com/caro_lundqvist/status/764420555269439488;Caroline H Lundqvist;@caro_lundqvist;Spændende udstilling de antropologi-stud fra #aarhusuni, har lavet på MoMu om grænser. Man kommer vidt omkring! pic.twitter.com/8JLKJ5yrQy;2;0;1471087037
12. aug. 2016;https://twitter.com/AarhusUni/status/764061641910517760;Aarhus Universitet;@AarhusUni;3/3 lektor Jesper Olsen, der er leder for AMS 14C Dateringscenteret på #AarhusUni http://scitech.au.dk/aktuelt/nyheder/vis/artikel/groenlandshajer-lever-i-flere-hundrede-aar/ …;0;0;1471001465
11. aug. 2016;https://twitter.com/centerfgeomicro/status/764038258506489856;CfG;@centerfgeomicro;Greetings from our crew at Svalbard! #aarhusuni #Arcticscience @archaearama @drdrewsteenpic.twitter.com/Gwh1Cdi6XK;5;2;1470995890
11. aug. 2016;https://twitter.com/AnnetteGraae/status/764024958435495936;Annette Graae;@AnnetteGraae;Studiestartsprøver i september #aarhusuni #aarhusshttp://jyllands-posten.dk/aarhus/uddannelse/ECE8913233/slut-med-spoegelsesstuderende/ …;0;0;1470992719
11. aug. 2016;https://twitter.com/AnjaArtsAU/status/764024280677961728;Anja Kjærgaard;@AnjaArtsAU;Tillykke til @peterdalsgaard fra #artsaudk på #aarhusuni http://cc.au.dk/aktuelt/nyheder/nyhed/artikel/forsker-i-interaktionsdesign-optaget-i-det-unge-akademi/ …pic.twitter.com/U884Oz564D;24;4;1470992558
11. aug. 2016;https://twitter.com/AarhusUni/status/763763676612530176;Aarhus Universitet;@AarhusUni;3. annoncering af speakers til @TEDxAarhus event d.1/10 er #aarhusuni's @jacobsherson Ansøg om #tedx billet sen.15/8https://twitter.com/tedxaarhus/status/763728288971911168 …;2;4;1470930425
10. aug. 2016;https://twitter.com/AarhusUni/status/763671546959462400;Aarhus Universitet;@AarhusUni;Vær med når #AarhusUni laver vores egen version af #twitterhjerne til @aarhusfestuge og sætter forskere til at svare http://scitech.au.dk/aktuelt/nyheder/vis/artikel/spoerg-os-om-hvad-som-helst/ …;6;7;1470908459
10. aug. 2016;https://twitter.com/HJLlibertyBryan/status/763520427754917888;hannah bryan;@HJLlibertyBryan;Over the moon to be part of such a supportive team this will help fund my masters at #aarhusuni. Thanks @Ryder1953!https://twitter.com/Ryder1953/status/763368602070315009 …;2;0;1470872430
10. aug. 2016;https://twitter.com/askrogh/status/763391495315582977;AS;@askrogh;Feriehjernen skal snart slås fra #aarhusuni #sespåarts https://www.instagram.com/p/BI7sH7_AP6D/ ;0;0;1470841690
10. aug. 2016;https://twitter.com/MetteHelm/status/763347948197609473;Mette Helm;@MetteHelm;Gymnasierne bad om bedre oversigt over #aarhusuni's tilbud til ungdomsudd. Det får de nu. http://au.dk/gym https://twitter.com/AarhusUni/status/763343050865246208 …;4;1;1470831307
10. aug. 2016;https://twitter.com/AarhusUni/status/763343050865246208;Aarhus Universitet;@AarhusUni;Få inspiration til din undervisning og meget mere på #aarhusuni's nye gymnasieportal http://www.au.dk/gym  #uddpolpic.twitter.com/G3TZsKar9s;10;5;1470830140
8. aug. 2016;https://twitter.com/CTL_AarhusBSS/status/762725081969664000;CTL Aarhus BSS;@CTL_AarhusBSS;Leder du efter gode billeder til dine præsentationer? Find gratis billeder på https://unsplash.com/  #aarhusuni pic.twitter.com/AQeEs9Ghbr;3;0;1470682804
5. aug. 2016;https://twitter.com/ECPR/status/761854390936473601;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;1;1470475216
5. aug. 2016;https://twitter.com/videnskabdk/status/761826240168886272;Videnskab.dk;@videnskabdk;WWW fylder 25 år: Husker du, hvor grimt det var? http://bit.ly/2aPCeTy  #dkvid #aarhusuni pic.twitter.com/J8AJj3PfcR;11;4;1470468504
4. aug. 2016;https://twitter.com/videnskabdk/status/761498194593386496;Videnskab.dk;@videnskabdk;Vær med til at bygge en dansk kvantecomputer http://bit.ly/2an0qyG  #dkvid #Aarhusuni pic.twitter.com/vdHop2CqlZ;3;0;1470390292
4. aug. 2016;https://twitter.com/MetteFriskJ/status/761467722089828352;Mette Frisk Jensen;@MetteFriskJ;Læs danmarkshistorien.dk's nye tema om: Danmarks deltagelse ved De Olympiske Lege, 1896-2016 http://danmarkshistorien.dk/leksikon-og-kilder/vis/materiale/danmarks-deltagelse-ved-de-olympiske-lege-1896-2016/ … #artsaudk #aarhusuni;3;2;1470383026
4. aug. 2016;https://twitter.com/centerfgeomicro/status/761297402540195840;CfG;@centerfgeomicro;Fist impressions from Svalbard - CfG scientists exploring the glaciers: https://m.facebook.com/centerforgeomicrobiology … #aarhusuni pic.twitter.com/agxSD4ZBcf;3;1;1470342419
3. aug. 2016;https://twitter.com/BeritEika/status/761152158553235456;Berit Eika;@BeritEika;Helt på linje med @plauritsen her! #aarhusuni https://twitter.com/plauritsen/status/760947699332120576 …;5;2;1470307790
3. aug. 2016;https://twitter.com/ECPR/status/760842802183954432;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;1;3;1470234034
2. aug. 2016;https://twitter.com/centerfgeomicro/status/760774035273834496;CfG;@centerfgeomicro;A group of CfG scientists embarked to Svalbard for a coring expedition. Check updates at https://m.facebook.com/centerforgeomicrobiology … #deepbiosphere #aarhusuni;3;2;1470217639
2. aug. 2016;https://twitter.com/OmnibusAU/status/760444846473613313;Omnibus;@OmnibusAU;Cognitive Science er strøget ind på 1. pladsen over studier på #aarhusuni der kræver det højeste snit #optag16pic.twitter.com/rO7AWqC4Zg;1;2;1470139154
1. aug. 2016;https://twitter.com/AnnePeddersen/status/760132175131967489;Anne Pedersen;@AnnePeddersen;#billeder #pictures #aarhusuni - some of the are mine mine MINE http://bachelor.au.dk/yourniversity-foelg-studielivet/ …;0;0;1470064607
1. aug. 2016;https://twitter.com/AnnePeddersen/status/760126266838310912;Anne Pedersen;@AnnePeddersen;#scaffolds #aula #aarhusuni #aarhus #arches #architecture #cfmøllerpic.twitter.com/6jRbVR3BNg;3;0;1470063199
1. aug. 2016;https://twitter.com/DenitzaV/status/760117195514978304;DenitzaV;@DenitzaV;Surprise visit at Aarhus university :) #aarhusuni #yourniversity #au #aarhus @ Geologisk Institut https://www.instagram.com/p/BIka7LJjFVG/ ;2;0;1470061036
31. jul. 2016;https://twitter.com/HelleBreth/status/760056463624667136;Helle Breth Klausen;@HelleBreth;Ved I hvad? JEG HAR AFLEVERET SPECIALE I DAG! #auspeciale #ASMR #austudieliv #yourniversity #aarhusuni pic.twitter.com/ivicAQf2yn;16;0;1470046556
31. jul. 2016;https://twitter.com/AarhusUni/status/760045578936053760;Aarhus Universitet;@AarhusUni;Rekordhøj søgning til teologi! Afdelingsleder på teologi på #AarhusUni :  Ulrik Nissen er en glad mand disse dage https://twitter.com/ubnissen/status/760044402798624768 …;4;0;1470043961
31. jul. 2016;https://twitter.com/StineLiv/status/759723868240084992;Stine Liv Johansen;@StineLiv;Nøglen til H.Potters succes er Rowlings evne til at navigere på tværs af medieplatforme, siger @SarahMygind #aarhusuni #børnelitteratur;4;0;1469967259
31. jul. 2016;https://twitter.com/StineLiv/status/759722966368288769;Stine Liv Johansen;@StineLiv;Når der er #pottermania i DK, så er @SarahMygind den, der udlægger teksten på @tv2newsdk #forskerliv #aarhusuni pic.twitter.com/lTzo5r6zFr;3;0;1469967044
31. jul. 2016;https://twitter.com/ECPR/status/759706488948613120;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;2;9;1469963116
30. jul. 2016;https://twitter.com/FredefraFrede/status/759449865860415488;Frederik Handberg;@FredefraFrede;Ses! #yourniversity #aarhusuni #aarhusbss https://www.instagram.com/p/BIfrrWIhOXL/ ;0;0;1469901932
30. jul. 2016;https://twitter.com/FredefraFrede/status/759419598634573825;Frederik Handberg;@FredefraFrede;Ses! #yourniversity #AU #aarhusuni #aarhusbss https://www.instagram.com/p/BIfd6PshVeA/ ;1;0;1469894716
29. jul. 2016;https://twitter.com/MortFrederiksen/status/759276744394366977;Morten Frederiksen;@MortFrederiksen;I'M IN! Det blev informationsvidenskab #aarhusuni #yourniversitypic.twitter.com/qgpjAsobET;6;0;1469860657
28. jul. 2016;https://twitter.com/ECPR/status/758643274584293376;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;1;1;1469709626
27. jul. 2016;https://twitter.com/JudithPortal/status/758500673541513216;J ♥️;@JudithPortal;A menos de un mes de cumplir uno de mis sueños #Aarhus #aarhusuni #Denmark… https://www.instagram.com/p/BIY8CS3jeS7/ ;0;0;1469675627
27. jul. 2016;https://twitter.com/ARC_AU/status/758343418686926849;ArcticResearchCentre;@ARC_AU;Final thanks by Lauritz B Holm-Nielsen #ESOF16 #Manchester #aarhusuni @EuroSciencepic.twitter.com/NPSMzGZRHR;2;0;1469638135
25. jul. 2016;https://twitter.com/ECPR/status/757883239075811328;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;3;1469528419
25. jul. 2016;https://twitter.com/VejrupJ/status/757547058446405632;Johanne V. N.;@VejrupJ;Stadig ledige pladser på nogle kandidatudd. På #artsaudk fx den nye udd #interculturalstudies Se liste: http://bit.ly/2a7tfu1  #aarhusuni;1;0;1469448267
23. jul. 2016;https://twitter.com/ECPR/status/757143344514564096;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;1;4;1469352015
21. jul. 2016;https://twitter.com/ECPR/status/756437440664072192;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;1;1469183714
21. jul. 2016;https://twitter.com/Renebl/status/756405300564033536;René Blidegaard;@Renebl;GTA-karakter, Walter White's største konkurrent eller forfatter til pensumbog på #aarhusuni? Gæt selv.#yourniversitypic.twitter.com/mPCxX8pd0M;0;0;1469176051
19. jul. 2016;https://twitter.com/ECPR/status/755692568160178176;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;2;1469006122
18. jul. 2016;https://twitter.com/Perlen100/status/755308660499316736;Herle-Margrethe;@Perlen100;Skriver #bachelor #AUpensum #Yourniversity #mitau #århusuni #århusuniversitet #au #baresso @… https://www.instagram.com/p/BICQeVrjrUM/ ;0;0;1468914592
17. jul. 2016;https://twitter.com/ECPR/status/754952697334341633;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;2;1468829724
15. jul. 2016;https://twitter.com/ECPR/status/754242995122307072;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;1;2;1468660517
14. jul. 2016;https://twitter.com/ZERO74N/status/753560515511738368;ZERO - Zackenberg;@ZERO74N;High #arctic flying fox. Biobasis has found breeding in 3 out of 8 fox dens. #aarhusuni #ecosystem #monitoringpic.twitter.com/XR1uIbeWWc;8;2;1468497802
13. jul. 2016;https://twitter.com/ECPR/status/753533341455028225;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;3;2;1468491323
13. jul. 2016;https://twitter.com/ubnissen/status/753507965043367936;Ulrik Nissen;@ubnissen;Det er nemlig et fantastisk sted. En af de fine ting ved at være ansat på #aarhusuni;0;0;1468485273
11. jul. 2016;https://twitter.com/centerfgeomicro/status/752509651917348864;CfG;@centerfgeomicro;IODP Exp. 337 Science Report published open access in Scientific Drilling http://www.sci-dril.net/21/17/2016/  #deepbioshere #aarhusuni #iodp;0;0;1468247256
11. jul. 2016;https://twitter.com/NannaInie/status/752491389334720512;Nanna Inie;@NannaInie;Thing I downright fake in life: understanding papers that look like this. #pdhlife #dkforsk #aarhusuni pic.twitter.com/hgPDfxfPCk;1;0;1468242902
9. jul. 2016;https://twitter.com/ARC_AU/status/751859404065083392;ArcticResearchCentre;@ARC_AU;Want to study at #aarhusuni? https://twitter.com/JCSvenning/status/751412466882646016 …;0;0;1468092225
8. jul. 2016;https://twitter.com/sally_schlosser/status/751375061991452672;Sally Schmidt;@sally_schlosser;Sommerferie vs. Ikke helt sommerferie endnu... #TAPlife #aarhusuni #artsaudk #holderhjuleneigangpic.twitter.com/N7B339WlXc;1;0;1467976749
7. jul. 2016;https://twitter.com/centerfgeomicro/status/751351549339791362;CfG;@centerfgeomicro;New paper with CfG contribution about abundance of endospores of SRB by @JuliaRdeRezende http://www.tandfonline.com/doi/abs/10.1080/01490451.2016.1190805 … #aarhusuni #deepbiosphere;0;0;1467971143
7. jul. 2016;https://twitter.com/AarhusUni/status/751330737010438144;Aarhus Universitet;@AarhusUni;Tandlæger fra #AarhusUni vinder priser ved europæisk kongres om oral radiologi og CBCT-scanning: http://health.au.dk/#news-8446 ;3;1;1467966181
7. jul. 2016;https://twitter.com/MetteKLillemose/status/751011417176805376;Mette K Lillemose;@MetteKLillemose;Effektiv specialevejledning i en fremdriftsreform - konference til nov. for ansatte på @Aarhus_BSS #aarhusuni http://cul.au.dk/nyheder-og-artikler/artikler/artikel/effektiv-vejledning-i-en-fremdriftsreform/ …;0;0;1467890049
6. jul. 2016;https://twitter.com/ECPR/status/750981511340580866;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;2;1467882919
6. jul. 2016;https://twitter.com/rlindhard/status/750695276684476416;Rikke Lindhard;@rlindhard;But of course! #aarhusuni #uddpolhttps://twitter.com/AarhusUni/status/750353553194123265 …;6;0;1467814675
5. jul. 2016;https://twitter.com/MetteHelm/status/750398400852615168;Mette Helm;@MetteHelm;#aarhusuni sætter rekord i 1. prio.ansøgninger. Klogt af de kommende stud og godt for uni. Skaber stort engagement. https://twitter.com/aarhusuni/status/750353553194123265 …;0;0;1467743895
5. jul. 2016;https://twitter.com/OmnibusAU/status/750297088592936960;Omnibus;@OmnibusAU;Så hopper Omnibus-redaktionen ned fra pinden. Vi er tilbage 1. august. God sommer til alle #aarhusuni pic.twitter.com/K5dpzgpzVK;5;0;1467719740
4. jul. 2016;https://twitter.com/Arthur_Morty/status/750239696236584960;Arthur Morty;@Arthur_Morty;#sterling #aarhusuni #WeldoneMSG2pic.twitter.com/xIHdt90CZa;1;1;1467706057
4. jul. 2016;https://twitter.com/godskdk/status/750239682135490561;Mikkel Godsk;@godskdk;Currently preparing an article on the rationale and ideas behind #AUprincipium w @lindagreve #online #professionaldevelopment #aarhusuni;2;0;1467706053
4. jul. 2016;https://twitter.com/MadeleineFriis/status/750230999913603072;Madeleine;@MadeleineFriis;Var i går på besøg hos @2017radio for at tale om frivillige #frivillig #aarhusuni #yourniversityhttps://twitter.com/2017radio/status/749956364399697920 …;1;0;1467703983
4. jul. 2016;https://twitter.com/MetteHelm/status/750221586498777088;Mette Helm;@MetteHelm;Talentspor på #aarhusuni integrerer erhvervsrettede tilvalgsfag på bachelor- og kandidatdelen i medicinuddannelsen https://twitter.com/AarhusUni/status/750214642765537281 …;0;0;1467701739
4. jul. 2016;https://twitter.com/AarhusUni/status/750214642765537281;Aarhus Universitet;@AarhusUni;#aarhusuni tvister lægeuddannelsen til gavn for lægemiddelindustrien #uddpol #LifDK #sundpol http://bit.ly/29rBBBQ ;5;5;1467700083
4. jul. 2016;https://twitter.com/CTL_AarhusBSS/status/749939293989339136;CTL Aarhus BSS;@CTL_AarhusBSS;Leder du efter gode billeder til dine præsentationer? Find gratis billeder på https://unsplash.com/  #aarhusuni pic.twitter.com/OJqJ5Krvvx;2;0;1467634435
3. jul. 2016;https://twitter.com/ECPR/status/749879246122782720;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;1;4;1467620119
3. jul. 2016;https://twitter.com/OmnibusAU/status/749871312340910080;Omnibus;@OmnibusAU;.@koebenhavns_uni har en studenterambassadør - men hvem taler de studerendes sag @aarhusuni? http://llk.dk/u6ma0y  #uniliv #aarhusuni;1;1;1467618227
2. jul. 2016;https://twitter.com/ECPR/status/749228712646873088;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;1;1;1467465019
1. jul. 2016;https://twitter.com/SigneMaribo/status/748864699974946816;Signe Hvid Maribo;@SigneMaribo;Tillykke Per Stounbjerg: Nu Institutleder på Kommunikation og Kultur #artsaudk #aarhusuni http://bit.ly/299JZn1 pic.twitter.com/6c3RF3Zviz;8;1;1467378232
1. jul. 2016;https://twitter.com/OmnibusAU/status/748839953954734080;Omnibus;@OmnibusAU;Skilsmisse: Institut for Erhvervskommunikation på @Aarhus_BSS går fra hinanden. Bodelingen er kompliceret http://llk.dk/if3ncx  #aarhusuni;0;0;1467372332
30. jun. 2016;https://twitter.com/VejrupJ/status/748794298829643778;Johanne V. N.;@VejrupJ;#børnelitteratur er bl.a. fiktion & fodboldbøger - video m. @StineLiv & Nina Christensen fra #aarhusuni #artsaudkhttps://twitter.com/MarianneEske/status/748169221603991552 …;2;2;1467361447
30. jun. 2016;https://twitter.com/UlrikV_AU/status/748621851937677313;Ulrik Vosgerau;@UlrikV_AU;Watch Bruno Latour's recent Futures Lecture at #artsaudk #aarhusuni #anthropology #philosophyhttps://www.youtube.com/watch?v=7AGg-oHzPsM …;8;4;1467320332
30. jun. 2016;https://twitter.com/AarhusUni/status/748544276481572864;Aarhus Universitet;@AarhusUni;Vi klapper altid af vores dygtige kandidater! HT dekan @allanflyvbjerg http://sport.tv2.dk/fodbold/2016-06-30-her-overrasker-han-danske-laeger-med-islandsk-kampraab-det-saa-vanvittigt-ud … #euro2016dk #aarhusUni via @TV2SPORTdk;24;12;1467301837
30. jun. 2016;https://twitter.com/ECPR/status/748491348345389057;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;3;1467289218
29. jun. 2016;https://twitter.com/AnnePeddersen/status/748249467346911232;Anne Pedersen;@AnnePeddersen;#kandidat #InterculturalStudies #aarhusuni @AarhusUnihttps://twitter.com/VejrupJ/status/748059229509017600 …;0;0;1467231549
29. jun. 2016;https://twitter.com/OmnibusAU/status/748137289457537025;Omnibus;@OmnibusAU;Hver 2. akademiker har svært ved balance ml. arb.- og fam.liv skriver @magisterbladet - lyder det bekendt #aarhusuni?http://llk.dk/aa56mc ;1;4;1467204804
29. jun. 2016;https://twitter.com/OmnibusAU/status/748134708253437952;Omnibus;@OmnibusAU;I skal da se dem! Vi er ret begejstrede. Hvad siger I?Ny redaktionskomité http://llk.dk/2n5wmx  #aarhusuni pic.twitter.com/W4Y6n0CAGv;6;0;1467204188
29. jun. 2016;https://twitter.com/ECPR/status/748128700567281664;ECPR;@ECPR;Associate Professorship(s), Dept Political Science, Aarhus Universitet. Deadline 15 August #AarhusUni #Yourniversity http://bit.ly/294TIcP ;0;3;1467202756
29. jun. 2016;https://twitter.com/AUforsker/status/748127610501226496;AUforsker/Lea;@AUforsker;4år med fantastisk udsigt. Nu er værelset opsagt. Kollegiet får en stor anbefaling til alle stud ved #aarhusuni pic.twitter.com/ultNlB52xa;6;0;1467202496
28. jun. 2016;https://twitter.com/UlrikV_AU/status/748087359112155136;Ulrik Vosgerau;@UlrikV_AU;Cognitive Science is leading to a new understanding of ancient religious experience #artsaudk #aarhusuni #dkvidhttps://youtu.be/4M-7Y4UukNo ;3;4;1467192899
28. jun. 2016;https://twitter.com/OmnibusAU/status/748086688480641024;Omnibus;@OmnibusAU;Stud. på Arts får flest 12-tal, viser tal fra AU. Så de er bare bedre? Not. Hva' er så på spil? http://llk.dk/b76umy  #aarhusuni #uddpol;2;0;1467192739
28. jun. 2016;https://twitter.com/CTL_AarhusBSS/status/748062723934720000;CTL Aarhus BSS;@CTL_AarhusBSS;Blackboard workshop for nyansatte på Aarhus BSS #aarhusuni http://buff.ly/1WMyqWi pic.twitter.com/gz1C5an2Lg;0;1;1467187026
28. jun. 2016;https://twitter.com/CTL_AarhusBSS/status/747771128874143744;CTL Aarhus BSS;@CTL_AarhusBSS;Få ny inspiration - deltag i workshop for ansatte på @Aarhus_BSS - læs mere her http://bit.ly/28XHHEb  #aarhusuni pic.twitter.com/nKGGTLl0A0;2;1;1467117504
